ticker,quarter,eps_beat,next_quarter_estimated,next_quarter_actual
STT,2011-Q2,0,0.97,0.96
STT,2011-Q3,1,0.89,0.96
STT,2011-Q4,0,0.94,0.93
STT,2012-Q1,0,0.87,0.84
STT,2012-Q2,1,0.98,1.01
STT,2012-Q3,1,0.96,0.99
STT,2012-Q4,1,1.01,1.11
STT,2013-Q1,1,0.94,0.96
STT,2013-Q2,1,1.18,1.24
STT,2013-Q3,0,1.19,1.19
STT,2013-Q4,0,1.2,1.15
STT,2014-Q1,0,1.0,0.99
STT,2014-Q2,1,1.26,1.39
STT,2014-Q3,1,1.21,1.35
STT,2014-Q4,1,1.27,1.37
STT,2015-Q1,1,1.06,1.17
STT,2015-Q2,0,1.37,1.37
STT,2015-Q3,0,1.24,1.16
STT,2015-Q4,1,1.18,1.21
STT,2016-Q1,1,0.9,0.98
STT,2016-Q2,1,1.26,1.46
STT,2016-Q3,1,1.25,1.35
STT,2016-Q4,1,1.32,1.48
STT,2017-Q1,1,1.1,1.21
STT,2017-Q2,1,1.58,1.67
STT,2017-Q3,1,1.61,1.71
STT,2017-Q4,1,1.7,1.83
STT,2018-Q1,1,1.59,1.62
STT,2018-Q2,1,2.01,2.05
STT,2018-Q3,0,1.89,1.87
STT,2018-Q4,0,1.69,1.68
STT,2019-Q1,1,1.21,1.24
STT,2019-Q2,1,1.4,1.45
STT,2019-Q3,1,1.4,1.51
STT,2019-Q4,1,1.69,1.98
STT,2020-Q1,1,1.35,1.67
STT,2020-Q2,1,1.6,1.88
STT,2020-Q3,1,1.41,1.45
STT,2020-Q4,1,1.55,1.69
STT,2021-Q1,1,1.34,1.47
STT,2021-Q2,1,1.8,1.97
STT,2021-Q3,1,1.92,2.0
STT,2021-Q4,1,1.89,2.0
STT,2022-Q1,1,1.48,1.59
STT,2022-Q2,1,1.73,1.94
STT,2022-Q3,1,1.78,1.82
STT,2022-Q4,1,1.96,2.07
STT,2023-Q1,0,1.64,1.52
STT,2023-Q2,1,2.1,2.17
STT,2023-Q3,1,1.83,1.93
STT,2023-Q4,1,1.83,2.04
STT,2024-Q1,1,1.5,1.69
STT,2024-Q2,1,2.02,2.15
STT,2024-Q3,1,2.12,2.26
STT,2024-Q4,1,2.44,2.6
STT,2025-Q1,1,2.01,2.04
STT,2025-Q2,1,2.36,2.53
STT,2025-Q3,1,2.65,2.78
STT,2025-Q4,1,2.84,2.97
TSLA,2010-Q4,0,-0.03,-0.04
TSLA,2011-Q1,0,-0.03,-0.03
TSLA,2011-Q2,0,-0.03,-0.04
TSLA,2011-Q3,0,-0.04,-0.04
TSLA,2011-Q4,0,-0.04,-0.05
TSLA,2012-Q1,0,-0.05,-0.05
TSLA,2012-Q2,0,-0.06,-0.06
TSLA,2012-Q3,0,-0.06,-0.06
TSLA,2012-Q4,0,-0.03,-0.04
TSLA,2013-Q2,1,-0.01,0.01
TSLA,2013-Q3,0,0.01,0.01
TSLA,2013-Q4,1,0.01,0.02
TSLA,2014-Q4,0,0.02,-0.01
TSLA,2015-Q1,1,-0.03,-0.02
TSLA,2015-Q2,1,-0.04,-0.03
TSLA,2015-Q3,0,-0.04,-0.04
TSLA,2015-Q4,0,0.01,-0.06
TSLA,2016-Q1,0,-0.04,-0.04
TSLA,2016-Q2,0,-0.04,-0.07
TSLA,2016-Q4,0,-0.03,-0.05
TSLA,2017-Q1,0,-0.05,-0.09
TSLA,2017-Q2,1,-0.13,-0.09
TSLA,2017-Q3,0,-0.15,-0.19
TSLA,2017-Q4,1,-0.21,-0.2
TSLA,2018-Q1,1,-0.24,-0.22
TSLA,2018-Q2,0,-0.19,-0.2
TSLA,2018-Q4,0,0.14,0.13
TSLA,2019-Q1,0,-0.06,-0.19
TSLA,2019-Q2,0,-0.03,-0.07
TSLA,2019-Q3,1,-0.02,0.12
TSLA,2019-Q4,1,0.12,0.14
TSLA,2020-Q1,1,-0.01,0.08
TSLA,2020-Q2,1,-0.01,0.15
TSLA,2020-Q3,1,0.2,0.25
TSLA,2020-Q4,0,0.35,0.27
TSLA,2021-Q1,1,0.26,0.31
TSLA,2021-Q2,1,0.32,0.48
TSLA,2021-Q3,1,0.54,0.62
TSLA,2021-Q4,1,0.79,0.85
TSLA,2022-Q1,1,0.75,1.07
TSLA,2022-Q2,1,0.6,0.76
TSLA,2022-Q3,1,1.0,1.05
TSLA,2022-Q4,1,1.11,1.19
TSLA,2023-Q1,0,0.85,0.85
TSLA,2023-Q2,1,0.82,0.91
TSLA,2023-Q3,0,0.73,0.66
TSLA,2023-Q4,0,0.74,0.71
TSLA,2024-Q1,0,0.49,0.45
TSLA,2024-Q2,0,0.62,0.52
TSLA,2024-Q3,1,0.6,0.72
TSLA,2024-Q4,0,0.77,0.73
TSLA,2025-Q1,0,0.41,0.27
TSLA,2025-Q2,0,0.4,0.4
TSLA,2025-Q3,0,0.56,0.5
TSLA,2025-Q4,1,0.45,0.5
TSM,1999-Q4,1,0.07,0.35
TSM,2000-Q1,1,0.06,0.38
TSM,2000-Q2,1,0.12,0.53
TSM,2000-Q3,1,0.17,0.67
TSM,2000-Q4,1,0.2,0.7
TSM,2001-Q1,1,-0.01,0.01
TSM,2001-Q3,0,0.01,0.01
TSM,2001-Q4,1,0.02,0.03
TSM,2002-Q1,0,0.06,0.04
TSM,2002-Q2,0,0.06,0.06
TSM,2002-Q3,0,0.04,0.02
TSM,2002-Q4,0,0.03,0.01
TSM,2003-Q1,1,0.01,0.02
TSM,2003-Q2,0,0.06,0.06
TSM,2003-Q3,1,0.07,0.09
TSM,2003-Q4,0,0.1,0.09
TSM,2004-Q1,1,0.1,0.11
TSM,2004-Q2,1,0.13,0.14
TSM,2004-Q3,1,0.14,0.16
TSM,2004-Q4,1,0.12,0.14
TSM,2005-Q1,0,0.1,0.09
TSM,2005-Q2,1,0.11,0.12
TSM,2005-Q3,1,0.13,0.14
TSM,2005-Q4,1,0.19,0.2
TSM,2006-Q1,1,0.17,0.19
TSM,2006-Q2,1,0.19,0.2
TSM,2006-Q3,0,0.19,0.19
TSM,2006-Q4,1,0.15,0.16
TSM,2007-Q1,0,0.11,0.11
TSM,2007-Q2,1,0.14,0.15
TSM,2007-Q3,0,0.18,0.17
TSM,2007-Q4,0,0.2,0.2
TSM,2008-Q1,1,0.16,0.17
TSM,2008-Q2,0,0.18,0.18
TSM,2008-Q3,1,0.17,0.19
TSM,2008-Q4,1,0.06,0.07
TSM,2009-Q2,1,0.13,0.14
TSM,2009-Q3,0,0.18,0.18
TSM,2009-Q4,1,0.18,0.19
TSM,2010-Q1,1,0.19,0.2
TSM,2010-Q2,1,0.21,0.24
TSM,2010-Q3,1,0.24,0.28
TSM,2010-Q4,1,0.24,0.27
TSM,2011-Q1,0,0.24,0.24
TSM,2011-Q2,0,0.24,0.24
TSM,2011-Q3,1,0.19,0.2
TSM,2011-Q4,0,0.2,0.2
TSM,2012-Q1,1,0.19,0.22
TSM,2012-Q2,0,0.27,0.27
TSM,2012-Q3,1,0.31,0.32
TSM,2012-Q4,0,0.28,0.28
TSM,2013-Q1,1,0.25,0.26
TSM,2013-Q2,1,0.47,0.48
TSM,2015-Q2,1,0.44,0.5
TSM,2015-Q3,1,0.45,0.46
TSM,2015-Q4,1,0.4,0.43
TSM,2016-Q1,1,0.37,0.38
TSM,2016-Q2,1,0.41,0.43
TSM,2016-Q3,1,0.58,0.59
TSM,2016-Q4,1,0.59,0.61
TSM,2017-Q1,1,0.53,0.56
TSM,2017-Q2,0,0.43,0.42
TSM,2017-Q3,1,0.56,0.57
TSM,2017-Q4,1,0.63,0.64
TSM,2018-Q1,0,0.6,0.59
TSM,2018-Q2,1,0.46,0.47
TSM,2018-Q3,1,0.55,0.56
TSM,2018-Q4,1,0.62,0.63
TSM,2019-Q1,1,0.37,0.38
TSM,2019-Q2,0,0.41,0.41
TSM,2019-Q3,1,0.6,0.62
TSM,2019-Q4,1,0.71,0.75
TSM,2020-Q1,1,0.69,0.75
TSM,2020-Q2,1,0.71,0.78
TSM,2020-Q3,1,0.82,0.9
TSM,2020-Q4,1,0.94,0.97
TSM,2021-Q1,1,0.93,0.96
TSM,2021-Q2,1,0.92,0.93
TSM,2021-Q3,1,1.04,1.07
TSM,2021-Q4,1,1.12,1.15
TSM,2022-Q1,1,1.31,1.4
TSM,2022-Q2,1,1.5,1.55
TSM,2022-Q3,1,1.68,1.79
TSM,2022-Q4,1,1.76,1.82
TSM,2023-Q1,1,1.19,1.31
TSM,2023-Q2,1,1.08,1.14
TSM,2023-Q3,1,1.17,1.29
TSM,2023-Q4,1,1.37,1.44
TSM,2024-Q1,1,1.32,1.38
TSM,2024-Q2,1,1.42,1.48
TSM,2024-Q3,1,1.79,1.94
TSM,2024-Q4,1,2.22,2.24
TSM,2025-Q1,1,2.05,2.12
TSM,2025-Q2,1,2.31,2.47
TSM,2025-Q3,1,2.63,2.92
TSM,2025-Q4,1,2.98,3.14
WFC,2001-Q3,0,0.34,0.34
WFC,2001-Q4,1,0.34,0.35
WFC,2002-Q1,1,0.39,0.4
WFC,2002-Q2,0,0.41,0.41
WFC,2002-Q3,0,0.42,0.42
WFC,2002-Q4,0,0.43,0.43
WFC,2003-Q1,0,0.44,0.44
WFC,2003-Q2,0,0.45,0.45
WFC,2003-Q3,0,0.47,0.46
WFC,2003-Q4,0,0.48,0.48
WFC,2004-Q1,1,0.49,0.52
WFC,2004-Q2,0,0.5,0.5
WFC,2004-Q3,0,0.53,0.51
WFC,2004-Q4,0,0.53,0.52
WFC,2005-Q1,0,0.55,0.54
WFC,2005-Q2,0,0.56,0.56
WFC,2005-Q3,1,0.57,0.58
WFC,2005-Q4,0,0.58,0.57
WFC,2006-Q1,0,0.6,0.6
WFC,2006-Q2,0,0.62,0.62
WFC,2006-Q3,1,0.63,0.64
WFC,2006-Q4,0,0.74,0.64
WFC,2007-Q1,0,0.67,0.66
WFC,2007-Q2,0,0.67,0.67
WFC,2007-Q3,0,0.69,0.68
WFC,2007-Q4,0,0.41,0.41
WFC,2008-Q1,1,0.56,0.6
WFC,2008-Q2,1,0.47,0.53
WFC,2008-Q3,1,0.32,0.49
WFC,2008-Q4,0,-0.11,-0.79
WFC,2009-Q1,1,0.17,0.56
WFC,2009-Q2,1,0.32,0.57
WFC,2009-Q3,1,0.35,0.56
WFC,2009-Q4,1,0.02,0.08
WFC,2010-Q1,1,0.41,0.45
WFC,2010-Q2,1,0.48,0.55
WFC,2010-Q3,1,0.53,0.6
WFC,2010-Q4,0,0.61,0.61
WFC,2011-Q1,1,0.65,0.67
WFC,2011-Q2,1,0.68,0.7
WFC,2011-Q3,0,0.72,0.72
WFC,2011-Q4,1,0.72,0.73
WFC,2012-Q1,1,0.72,0.75
WFC,2012-Q2,1,0.81,0.82
WFC,2012-Q3,1,0.87,0.88
WFC,2012-Q4,1,0.87,0.91
WFC,2013-Q1,1,0.88,0.92
WFC,2013-Q2,1,0.93,0.98
WFC,2013-Q3,1,0.97,0.99
WFC,2013-Q4,1,0.99,1.0
WFC,2014-Q1,1,0.97,1.05
WFC,2014-Q2,0,1.01,1.01
WFC,2014-Q3,0,1.02,1.02
WFC,2014-Q4,0,1.02,1.02
WFC,2015-Q1,1,0.98,1.04
WFC,2015-Q2,0,1.03,1.03
WFC,2015-Q3,0,1.05,1.05
WFC,2015-Q4,0,1.03,1.03
WFC,2016-Q1,1,0.98,0.99
WFC,2016-Q2,0,1.01,1.01
WFC,2016-Q3,1,1.01,1.03
WFC,2016-Q4,0,1.0,0.96
WFC,2017-Q1,1,0.96,1.0
WFC,2017-Q2,1,1.01,1.07
WFC,2017-Q3,1,1.03,1.04
WFC,2017-Q4,0,1.03,0.97
WFC,2018-Q1,1,1.07,1.12
WFC,2018-Q2,0,1.12,0.98
WFC,2018-Q3,0,1.19,1.13
WFC,2018-Q4,1,1.2,1.21
WFC,2019-Q1,1,1.12,1.2
WFC,2019-Q2,1,1.18,1.3
WFC,2019-Q3,0,1.23,0.92
WFC,2019-Q4,0,1.1,0.93
WFC,2020-Q1,0,0.51,0.01
WFC,2020-Q2,0,-0.11,-0.66
WFC,2020-Q3,0,0.44,0.42
WFC,2020-Q4,1,0.58,0.64
WFC,2021-Q1,1,0.72,1.05
WFC,2021-Q2,1,0.98,1.38
WFC,2021-Q3,1,0.94,1.22
WFC,2021-Q4,1,1.13,1.38
WFC,2022-Q1,1,0.81,0.88
WFC,2022-Q2,0,0.81,0.74
WFC,2022-Q3,0,1.09,0.85
WFC,2022-Q4,1,0.61,0.67
WFC,2023-Q1,1,1.14,1.23
WFC,2023-Q2,1,1.16,1.25
WFC,2023-Q3,1,1.24,1.48
WFC,2023-Q4,0,0.87,0.86
WFC,2024-Q1,1,1.05,1.2
WFC,2024-Q2,1,1.29,1.33
WFC,2024-Q3,1,1.28,1.51
WFC,2024-Q4,1,1.35,1.48
WFC,2025-Q1,1,1.23,1.39
WFC,2025-Q2,1,1.41,1.6
WFC,2025-Q3,1,1.55,1.66
WFC,2025-Q4,0,1.67,1.62
